open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base,taker_buy_quote,ignore,timestamp
1688443200000,31195.68,31212.26,30879.29,30911.41,6224.065,1688457599999,192985741.14579530,139767,2435.82828000,75542148.28809170,0,1688443200
1688457600000,30911.4,31080.0,30867.68,31067.99,4279.90524,1688471999999,132625641.73040890,110193,2002.79893000,62058170.95985130,0,1688457600
1688472000000,31067.99,31080.0,30886.0,30964.37,5117.54936,1688486399999,158599915.23077780,122761,1942.29933000,60197753.07515280,0,1688472000
1688486400000,30964.38,31130.0,30620.0,30696.84,8695.01225,1688500799999,268343879.96515090,206719,3697.57448000,114116670.60640200,0,1688486400
1688500800000,30696.84,30843.73,30668.5,30766.51,2973.98727,1688515199999,91519476.54598320,81591,1302.67402000,40088040.84999380,0,1688500800
1688515200000,30766.52,30878.07,30752.0,30868.71,2838.19206,1688529599999,87477435.34430770,71626,1153.75510000,35561194.47313120,0,1688515200
1688529600000,30868.71,30869.57,30762.0,30774.25,2778.41767,1688543999999,85621475.46691320,76886,1137.04510000,35043826.47386530,0,1688529600
1688544000000,30774.24,30810.34,30350.0,30404.3,9136.14566,1688558399999,279343468.58117630,217569,4005.64116000,122470786.75504460,0,1688544000
1688558400000,30404.31,30452.0,30200.0,30356.11,10424.67966,1688572799999,316320797.24021910,239982,5386.10840000,163462452.80810010,0,1688558400
1688572800000,30356.11,30591.57,30333.7,30431.95,4635.72484,1688587199999,141307164.38282570,128036,2222.54596000,67740497.00691530,0,1688572800
1688587200000,30431.95,30539.13,30383.83,30504.81,3402.51133,1688601599999,103624449.30160810,93827,1714.02144000,52199497.42635680,0,1688587200
1688601600000,30504.8,30560.51,30327.0,30490.85,2865.18104,1688615999999,87287150.19490300,97624,1391.44920000,42389720.56521320,0,1688601600
1688616000000,30490.85,30857.89,30438.26,30803.19,6076.76347,1688630399999,186342829.26010820,142566,3192.59533000,97910890.30088330,0,1688616000
1688630400000,30803.2,31500.0,30701.0,30846.55,20483.84413,1688644799999,638682209.28245840,364632,10202.06349000,318107162.98108050,0,1688630400
1688644800000,30846.55,30887.1,29888.0,30407.01,27112.31388,1688659199999,822916186.87340910,444571,12285.31968000,372798709.17590050,0,1688644800
1688659200000,30407.0,30464.13,30157.41,30309.88,7633.47953,1688673599999,231378756.80273900,169404,3712.01431000,112513141.48688060,0,1688659200
1688673600000,30309.88,30345.18,29850.45,29895.43,7148.04405,1688687999999,215156516.58165190,178245,3169.19036000,95417510.78359290,0,1688673600
1688688000000,29895.42,30165.64,29701.02,30135.4,8889.61673,1688702399999,266572319.58419950,209031,3736.00900000,112025344.28072590,0,1688688000
1688702400000,30135.41,30300.0,29930.53,30007.4,5605.28806,1688716799999,168902427.31938930,164443,2216.78877000,66790095.50415500,0,1688702400
1688716800000,30007.41,30199.0,29970.0,30118.7,4267.97548,1688731199999,128524368.57937910,120688,1996.03222000,60103456.76621260,0,1688716800
1688731200000,30118.7,30443.75,30041.05,30390.83,8978.21955,1688745599999,271811763.13017390,226739,4210.80201000,127479002.91800150,0,1688731200
1688745600000,30390.83,30449.0,30116.0,30246.2,4029.29082,1688759999999,121970833.85765390,119072,1751.23024000,53006700.47343740,0,1688745600
1688760000000,30246.21,30346.06,30214.16,30344.7,2300.14831,1688774399999,69680082.76241340,72975,965.00085000,29234161.44135930,0,1688760000
1688774400000,30344.7,30386.81,30257.07,30274.83,2033.13323,1688788799999,61622840.82007530,72324,1003.08743000,30405379.48765420,0,1688774400
1688788800000,30274.82,30279.19,30145.21,30193.36,2329.32411,1688803199999,70383745.26437570,79576,914.03615000,27617627.56766210,0,1688788800
1688803200000,30193.36,30313.98,30156.23,30201.71,2090.67845,1688817599999,63216941.35010720,83889,1056.14603000,31939156.80150790,0,1688803200
